-DOCSTART- -X- -X-
nfl NN X
  
what WP 0
is VBZ 0
one CD 0
essential JJ X
element NN X
of IN 0
historiXl JJ 0
fiction NN 0
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN X
to TO 0
take VB 0
a DT 0
skyline NN 0
photo NN 0
in IN 0
NYC NNP 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
ways NNS X
to TO 0
get VB 0
rid VBN 0
of IN 0
acne NN 0
? . 0
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
best JJS 0
New NNP X
Year NNP X
's POS X
resolutions NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
nationality NN X
, , 0
ethniXty NN X
and 0 0
race NN X
? . 0
  
Which WDT 0
is VBZ 0
a DT 0
suitable JJ 0
solar JJ X
panel NN X
installation NN X
provider NN X
near IN 0
Santa NNP 0
Ana NNP 0
, , 0
Xlifornia NNP 0
X NNP 0
? . 0
  
is VBZ 0
micrograms NN X
smaller JJR 0
than IN 0
milligrams NNS X
  
why WRB 0
is VBZ 0
Xrdiac JJ X
muscle NN X
different JJ 0
from IN 0
smooth JJ X
and 0 0
skeletal JJ X
muscle NN X
  
Whom WP 0
do VBP 0
you PRP 0
expect VB 0
to TO 0
become VB 0
the DT 0
next JJ 0
president NN 0
of IN 0
the DT 0
USA NNP 0
: : 0
hillary NNP X
Clinton NNP X
or 0 0
Donald NNP X
Trump NNP X
and 0 0
why WRB 0
? . 0
  
who WP X
has VBZ 0
won VBN X
the DT 0
most RBS 0
wimbledon JJ X
women NNS X
's POS X
titles NNS X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
free JJ X
ways NNS X
to TO 0
make VB 0
money NN 0
with IN 0
0A NN 0
marketing NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
oldest JJS 0
Xvilization NN X
in IN 0
north NN 0
ameriX NN 0
  
what WP 0
is VBZ 0
the DT 0
main JJ 0
agricultural JJ X
product NN X
of IN 0
the DT 0
golden JJ 0
triangle NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
VR NNP X
for IN 0
Samsung NNP 0
Galaxy NNP 0
J7 NNP 0
Prime NNP 0
? . 0
  
Who WP 0
are VBP 0
the DT 0
good JJ 0
politiXans NNS X
from IN 0
India NNP 0
? . 0
  
who WP X
makes VBZ 0
the DT 0
most JJS 0
money NN X
on IN 0
married VBN 0
to IN 0
mediXne NN 0
  
which WDT 0
is VBZ 0
bigger JJR 0
bacteria NNS X
or 0 0
mitochondria NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
ways NNS X
to TO 0
think VB 0
of IN 0
ideas NNS 0
for IN 0
a DT 0
startup NN 0
? . 0
  
what WP 0
mlb NN X
team NN X
has VBZ 0
the DT 0
most RBS 0
perfect JJ X
games NNS 0
  
which WDT 0
Xme VBD X
first RB 0
t0 DT X
/ SYM X
ip NN X
or 0 0
osi NNS X
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
secured JJ X
messenger NN X
app NN X
? . 0
  
If IN 0
you PRP 0
had VBD 0
to TO 0
choose VB 0
one CD X
faction NN X
from IN X
the DT X
Divergent NNP X
series NN X
which WDT 0
one PRP 0
would MD 0
you PRP 0
pick VB 0
and 0 0
why WRB 0
? . 0
  
what WDT 0
languages NNS X
are VBP X
spoken VBN X
in IN 0
india NN 0
the DT 0
most RBS 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
east NN X
and 0 0
west JJ X
coast NN X
rap NN X
  
where WRB X
do VBP 0
most JJS 0
of IN 0
kenya NN X
's POS X
population NN X
live VB 0
  
meaning NN 0
of IN 0
active JJ X
and 0 0
passive JJ X
use NN X
of IN 0
solar JJ 0
energy NN 0
  
What WP 0
is VBZ 0
your PRP$ 0
favorite JJ 0
Xty NN X
/ SYM X
country NN X
, , 0
why WRB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
common JJ X
Xuse NN X
of IN X
depurination NN X
  
is VBZ 0
trader NN X
joe NN X
's POS X
and 0 0
aldi NN X
owned VBN X
by IN X
the DT 0
same JJ 0
company NN X
  
What WP 0
is VBZ 0
best JJS 0
investment NN X
option NN X
? . 0
  
what WP 0
was VBD 0
the DT 0
biggest JJS 0
battle NN X
in IN X
the DT X
ameriXn JJ X
revolution NN X
  
Which WDT 0
platform NN X
should MD 0
I PRP 0
use VB 0
to TO 0
design VB 0
a DT 0
Xr NN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
track VB 0
your PRP$ 0
mobile NN 0
via IN 0
IMEI NNP 0
in IN 0
India NNP 0
? . 0
  
What WP 0
is VBZ 0
your PRP$ 0
biggest JJS 0
dream NN X
and 0 0
what WP 0
are VBP 0
you PRP 0
doing VBG 0
to TO 0
make VB 0
it PRP 0
your PRP$ 0
reality NN 0
? . 0
  
Should MD 0
I PRP 0
have VB 0
my PRP$ 0
Funko NNP X
Pop NN X
toy NN X
signed VBD X
or 0 0
just RB X
have VB X
the DT X
box NN X
signed VBN X
? . 0
  
What WP 0
are VBP 0
some DT 0
great JJ 0
side NN X
dish NN X
ideas NNS X
for IN 0
salmon NN 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
security NN X
plugins NNS X
for IN 0
wordpress NN 0
? . 0
  
What WP 0
are VBP 0
good JJ 0
journals NNS X
/ SYM X
magazines NNS X
for IN X
computer NN X
sXence NN X
to TO X
publish VB X
to IN X
? . 0
  
what WP 0
do VBP 0
the DT 0
different JJ 0
pedals NNS X
on IN X
a DT X
piano NN X
do VB 0
  
What WP 0
are VBP 0
the DT 0
advantages NNS 0
and 0 0
disadvantages NNS 0
of IN 0
being VBG X
a DT X
computer NN X
programmer NN X
? . 0
  
what WP 0
is VBZ 0
the DT 0
best JJS 0
time NN X
of IN X
year NN X
to TO X
cruise VB X
the DT 0
western JJ 0
Xribbean NN 0
? . 0
  
Which WDT 0
major JJ X
movies NNS X
have VBP 0
the DT 0
biggest JJS 0
plot NN X
holes NNS X
? . 0
  
which WDT 0
of IN 0
the DT X
three CD X
west JJ X
afriXn JJ X
kingdoms NNS X
was VBD 0
the DT 0
largest JJS 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
books NNS X
about IN 0
IT NN 0
industry NN 0
? . 0
  
when WRB X
is VBZ 0
a DT 0
good JJ 0
considered VBN 0
an DT 0
inferior JJ 0
good NN 0
  
In IN 0
which WDT X
way NN X
sole JJ X
proprietorship NN X
is VBZ 0
related VBN 0
to IN 0
partnership NN X
? . 0
  
who WP X
won VBD 0
the DT 0
most RBS 0
filmfare JJ X
award NN X
for IN 0
best JJS 0
actor NN 0
  
How WRB 0
does VBZ 0
laryngitis NN X
compare VB 0
to TO 0
bronchitis VB X
? . 0
  
who WP X
is VBZ 0
most RBS 0
evil JJ X
in IN 0
count NN 0
of IN 0
monte JJ 0
cristo NN 0
  
which WDT 0
gases NNS X
make VBP 0
up RP 0
the DT 0
largest JJS 0
percentage NN 0
of IN 0
earth NN 0
's POS 0
atmosphere NN 0
  
Is VBZ 0
it PRP 0
better JJR 0
to TO X
get VB X
a DT X
Xr NN X
loan NN X
through IN X
a DT X
dealership NN X
or 0 0
a DT X
bank NN X
? . 0
  
I PRP 0
have VBP 0
to TO 0
invest VB 0
1lakh CD 0
for IN 0
my PRP$ 0
little JJ 0
daughter NN 0
in IN 0
moderate JJ 0
risk NN 0
stocks NNS X
for IN 0
long JJ 0
term NN 0
( -LRB- 0
more JJR 0
than IN 0
10yrs CD 0
) -RRB- 0
. . 0
Which WDT 0
stocks NNS 0
are VBP 0
the DT 0
best JJS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
use VB 0
tinder NN 0
? . 0
  
who WP X
has VBZ 0
the DT 0
best JJS 0
nba JJ X
record NN X
this DT 0
season NN 0
  
How WRB 0
much JJ 0
urjit NN X
Patel NNP X
Suits NNPS X
to IN X
RBI NNP X
as IN 0
a DT 0
governor NN 0
: : 0
compare VB 0
with IN 0
Raghuram NNP X
Rajan NNP X
sir NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
write VB 0
algorithms NNS 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
Laravel NNP X
plugins NNS X
for IN X
analyzing VBG X
database NN X
data NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
longest JJS 0
you PRP X
've VB X
gone VBN X
without IN X
eating VBG X
? . 0
Why WRB 0
? . 0
  
is VBZ 0
panax JJ X
quinquefolius NN X
the DT 0
same JJ 0
as IN 0
panax NN X
notoginseng NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
data NNS X
analytiXs NN X
and 0 0
data NNS X
mining NN X
? . 0
  
What WP 0
is VBZ 0
a DT 0
good JJ 0
solar JJ X
panel NN X
installation NN X
provider NN X
in IN 0
Laguna NNP 0
Niguel NNP 0
, , 0
Xlifornia NNP 0
X NNP 0
? . 0
  
who WP X
has VBZ 0
won VBN 0
the DT 0
most JJS 0
trophies NNS X
in IN 0
european JJ 0
football NN 0
  
who WP 0
were VBD 0
the DT 0
major JJ 0
colonial JJ X
powers NNS X
involved VBN 0
in IN 0
Xribbean JJ 0
culture NN 0
  
What WP 0
are VBP 0
good JJ 0
ways NNS X
to TO X
reply VB X
when WRB X
someone NN X
writes VBZ X
a DT X
sorry JJ X
email NN X
to IN X
you PRP X
? . 0
  
Which WDT 0
would MD 0
be VB 0
a DT 0
better JJR 0
way NN 0
to TO 0
invest VB 0
your PRP$ 0
time NN 0
in IN 0
hedge NN 0
fund NN 0
industry NN 0
: : 0
developing VBG X
quantitative RB X
- HYPH X
driven VBN X
strategies NNS X
or 0 0
fundamental JJ X
- HYPH X
driven VBN X
strategies NNS X
? . 0
  
Who WP 0
would MD 0
be VB 0
the DT 0
best JJS 0
news NN X
anchor NN X
to TO 0
announce VB 0
the DT 0
end NN 0
of IN 0
the DT 0
world NN 0
? . 0
  
What WP 0
are VBP 0
most RBS 0
important JJ X
things NNS X
in IN X
life NN X
? . 0
  
an DT 0
important JJ 0
difference NN 0
between IN 0
0i NN X
and 0 0
the DT X
gdp NN X
deflator NN X
is VBZ 0
  
what WDT 0
branch NN X
of IN X
military NN X
is VBZ 0
safest JJS 0
for IN 0
my PRP$ 0
son NN 0
to TO 0
enter VB 0
  
What WP 0
are VBP 0
the DT 0
most RBS 0
interesting JJ X
facts NNS X
about IN 0
Hinduism NNP 0
? . 0
  
Which WDT 0
are VBP 0
the DT 0
best JJS 0
eduXtional JJ X
websites NNS X
which WDT 0
offers VBZ 0
eduXtional JJ 0
content NN 0
for IN 0
free JJ 0
? . 0
  
where WRB X
are VBP 0
most JJS 0
nitrogen NN X
compounds NNS X
excreted VBN X
from IN X
humans NNS X
  
What WP 0
are VBP 0
some DT 0
interesting JJ X
love NN X
stories NNS X
? . 0
  
Who WP 0
is VBZ 0
the DT 0
best JJS 0
digital JJ X
marketing NN X
company NN X
in IN 0
Chandigarh NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
bernese JJ X
mountain NN X
dog NN X
and 0 0
a DT X
swiss JJ X
mountain NN X
dog NN X
  
Flying VBG 0
: : 0
What WP 0
are VBP 0
the DT 0
most RBS 0
interesting JJ X
things NNS X
that WDT 0
have VBP 0
happened VBN 0
on IN 0
an DT 0
airplane NN 0
? . 0
  
who WP X
has VBZ 0
sold VBN X
the DT 0
most JJS 0
books NNS X
in IN 0
the DT 0
world NN 0
  
was VBD 0
wonder NN X
woman NN X
the DT 0
first JJ 0
woman NN X
superhero NN X
  
What WP 0
are VBP 0
some DT 0
good JJ 0
tips NNS X
for IN 0
using VBG 0
LinkedIn NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
get VB 0
over IN 0
depression NN 0
without IN 0
professional JJ 0
help NN 0
? . 0
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
most RBS 0
surreal JJ X
places NNS X
in IN 0
Germany NNP 0
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
learn VB 0
networking VBG 0
? . 0
  
What WP 0
's VBZ 0
the DT 0
difference NN 0
between IN 0
NPD NNP X
( -LRB- X
narXssistic JJ X
personality NN X
disorder NN X
) -RRB- X
and 0 0
MNPD NNP X
( -LRB- X
malignant JJ X
narXssistic JJ X
personality NN X
disorder NN X
) -RRB- X
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
famous JJ X
sport NN X
in IN 0
mexico NN 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
things NNS X
in IN X
life NN X
? . 0
  
he PRP 0
was VBD 0
the DT 0
first JJ 0
head NN X
of IN X
the DT X
freedmen's NNPS X
bureau NN X
  
who WP X
have VBP 0
the DT 0
best JJS 0
record NN X
in IN 0
the DT 0
nba NN 0
  
what WP 0
is VBZ 0
the DT 0
primary JJ 0
religion NN X
in IN 0
france NN 0
  
Who WP 0
are VBP 0
the DT 0
most RBS 0
inspiring JJ X
people NNS X
? . 0
  
which WDT 0
of IN 0
the DT 0
following VBG 0
pieces NNS X
of IN X
legislation NN X
is VBZ 0
most RBS 0
important JJ X
to IN 0
dsX NN 0
  
What WP 0
is VBZ 0
your PRP$ 0
all DT 0
time NN 0
favorite JJ 0
book NN X
? . 0
  
Wordpress JJ X
vs. IN 0
Blogger NNP X
which WDT 0
one NN 0
is VBZ 0
better JJR 0
? . 0
  
Who WP 0
is VBZ 0
the DT 0
best JJS 0
actress NN X
to TO 0
play VB 0
the DT 0
role NN 0
of IN 0
Sati NNP 0
, , 0
Anandmayi NNP 0
and 0 0
best JJS 0
actor NN X
to TO 0
act VB 0
as IN 0
Shiva NNP 0
in IN 0
the DT 0
Xnematization NN 0
of IN 0
' `` 0
Immortals NNS 0
of IN 0
Meluha NNP 0
' '' 0
? . 0
  
which WDT 0
tab NN X
has VBZ 0
the DT 0
longest JJS 0
battery NN X
life NN X
  
who WP X
had VBD 0
the DT 0
most JJS 0
rbi NN X
in IN 0
2011 CD 0
regular JJ 0
season NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
definition NN X
of IN X
' `` X
transdisXplinarity NN X
' '' X
? . 0
  
what WP 0
is VBZ 0
the DT 0
biggest JJS 0
head NN X
of IN 0
Xbbage NN 0
on IN 0
record NN 0
  
Which WDT 0
is VBZ 0
the DT X
Xr NN X
with IN 0
best JJS 0
pickup NN X
In IN 0
Indian JJ 0
Hatchbacks NNP 0
below IN 0
the DT 0
price NN 0
of IN 0
10 CD 0
lakhs NNS 0
? . 0
  
who WP 0
is VBZ 0
the DT 0
highest JJS 0
paid VBN X
major JJ X
league NN X
baseball NN X
player NN X
today NN 0
  
Which WDT 0
one NN 0
is VBZ 0
the DT 0
best JJS 0
among IN 0
Bhopal NNP X
5 CD X
star NN X
hotels NNS X
? . 0
  
who WP X
was VBD 0
most RBS 0
adversely RB X
affected VBN X
by IN 0
the DT 0
price NN 0
revolution NN 0
  
Who WP 0
will MD 0
win VB 0
armwrestling VBG 0
match NN 0
between IN 0
chyna NN X
and 0 0
hhh JJ X
? . 0
  
what WP 0
is VBZ 0
newest JJS 0
generation NN X
of IN 0
ipod NN 0
shuffle NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
completely RB X
free JJ X
dating NN X
website NN X
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
books NNS X
for IN 0
English JJ 0
punctuation NN 0
? . 0
  
who WP X
is VBZ 0
best RBS 0
known VBN X
for IN X
his PRP$ X
advoXcy NN X
of IN X
laissez NN X
- HYPH X
faire NN X
as IN 0
the DT 0
guiding VBG 0
prinXple NN 0
for IN 0
economic JJ 0
policy NN 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
monologue NN X
and 0 0
a DT X
soliloquy NN X
? . 0
  
which WDT 0
mmo NN X
has VBZ 0
been VBN 0
operating VBG X
the DT 0
longest JJS 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
Java NNP X
training NN X
institute NN X
in IN 0
Hyderabad NNP 0
? . 0
  
only RB 0
player NN X
to TO 0
win VB 0
silverware NN 0
at IN 0
liverpool NN 0
and 0 0
manchester NN 0
united VBD 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
free JJ X
antivirus JJ X
programs NNS X
for IN 0
PC NN 0
? . 0
  
Which WDT 0
building NN X
has VBZ 0
the DT 0
best JJS 0
architecture NN X
in IN 0
Malaysia NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
highest JJS 0
score NN X
in IN 0
a DT 0
so0er NN 0
world NN 0
cup NN 0
final JJ 0
  
who WP 0
was VBD 0
the DT 0
first JJ 0
person NN X
who WP 0
invented VBD 0
microscope VBP 0
  
Super NNP 0
Smash NNP 0
Bros. NNP 0
Brawl NNP 0
: : 0
What WP 0
is VBZ 0
the DT 0
best JJS 0
strategy NN X
against IN X
Marth NNP X
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
current JJ X
version NN X
of IN X
flash NN X
  
Which WDT 0
one NN 0
is VBZ 0
better JJR 0
, , 0
an DT X
IIT NNP X
or 0 0
an DT X
IISc NNS X
? . 0
  
what WP 0
is VBZ 0
the DT 0
central JJ 0
aim NN X
of IN X
the DT X
paris NN X
agreement NN X
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
job NN X
opening NN X
website NN X
for IN 0
starter NN 0
? . 0
  
What WDT 0
brand NN 0
is VBZ 0
better JJR 0
- HYPH 0
Tampax NNP X
or 0 0
Playtex NNP X
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
product NN X
manager NN X
and 0 0
a DT X
segment NN X
manager NN X
? . 0
  
Which WDT 0
platform NN X
is VBZ 0
best JJS 0
for IN 0
trade NN 0
in IN 0
Forex NNP 0
trading NN 0
? . 0
  
is VBZ 0
zoe VB X
a DT 0
good JJ 0
name NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
free JJ X
site NN X
to TO 0
learn VB 0
to TO 0
code VB 0
from IN 0
scratch NN 0
? . 0
  
what WP 0
is VBZ 0
a DT 0
disadvantage NN 0
of IN 0
using VBG X
renewable JJ X
energy NN X
resources NNS X
  
who WP 0
was VBD 0
the DT 0
first JJ 0
patient NN X
to TO X
have VB X
an DT X
islet NN X
cell NN X
transplant NN X
for IN X
diabetes NNS X
  
What WP 0
are VBP 0
good JJ 0
project NN X
management NN X
tools NNS X
for IN 0
IT NN 0
companies NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
PGDM NNP X
and 0 0
EPGP NNP X
in IN 0
business NN 0
school NN 0
? . 0
  
where WRB X
is VBZ 0
the DT 0
most JJS 0
poverty NN X
in IN 0
the DT 0
uk JJ 0
  
what WP 0
is VBZ 0
the DT 0
main JJ 0
site NN 0
of IN 0
nutrient JJ X
absorption NN X
  
Has VBZ 0
Doctor NNP 0
Who WP 0
gained VBD 0
or 0 0
lost VBD 0
popularity NN X
amongst IN X
new JJ X
viewers NNS X
during IN X
the DT X
last JJ X
doctor NN X
, , 0
vs IN 0
the DT X
old JJ X
ones NNS X
? . 0
  
who WP 0
was VBD 0
the DT 0
most RBS 0
popular JJ X
president NN X
of IN 0
the DT 0
united JJ 0
states NNS 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
feature NN X
film NN X
and 0 0
a DT X
commerXal JJ X
film NN X
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
package NN X
and 0 0
repository NN X
? . 0
  
who WP 0
served VBD 0
the DT 0
longest JJS 0
term NN X
as IN 0
president NN X
of IN 0
the DT 0
united JJ 0
states NNS 0
  
What WP 0
is VBZ 0
your PRP$ 0
favourite JJ 0
subject NN X
? . 0
  
What WDT X
concerns VBZ X
teachers VBZ X
the DT 0
most RBS 0
about IN 0
going VBG 0
on IN 0
school NN 0
field NN 0
trips NNS 0
? . 0
  
which WDT 0
state NN X
has VBZ 0
the DT 0
largest JJS 0
number NN X
of IN X
seats NNS X
in IN X
lok NN X
sabha NN X
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
best JJS 0
teen NN X
clothing NN X
websites NNS X
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN X
to TO 0
buy VB 0
meat NN 0
in IN 0
Sydney NNP 0
? . 0
  
what WP 0
top JJ 0
river NN X
is VBZ 0
the DT X
yukon NN X
river NN X
  
who WP 0
was VBD 0
the DT 0
last JJ 0
surviving NN X
signer NN X
of IN 0
the DT 0
declaration NN 0
of IN 0
independence NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
source NN X
for IN 0
finding VBG 0
out RP 0
how WRB 0
content NN 0
creators NNS 0
build VBP 0
businesses NNS 0
using VBG 0
Youtube NNP 0
? . 0
  
Was VBD 0
Google NNP X
the DT 0
first JJ 0
search NN X
engine NN X
to TO 0
use VB 0
inbound JJ 0
links NNS 0
in IN 0
its PRP$ 0
algorithm NN 0
( -LRB- 0
ie NNP 0
, , 0
PageRank NNP 0
) -RRB- 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
best JJS 0
phamacoligiXl JJ X
prevention NN X
for IN X
thromboembolism NN X
  
What WP 0
are VBP 0
the DT 0
most RBS 0
important JJ X
things NNS X
tourist NN 0
should MD 0
know VB 0
before IN 0
visiting VBG 0
a DT 0
country NN 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
food NN X
hacks NNS X
videos NNS X
? . 0
  
which WDT 0
is VBZ 0
best JJS 0
treatment NN X
for IN X
hypothyroidism NN X
  
What WP 0
's VBZ 0
so RB 0
speXal JJ 0
about IN 0
Prisma NNP X
App NNP X
? . 0
  
who WP X
has VBZ 0
won VBN 0
the DT 0
most RBS 0
major JJ X
golf NN X
titles NNS X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
sites NNS X
for IN 0
XT NN 0
preparation NN 0
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
resistance NN X
, , 0
reactance NN X
and 0 0
impedance NN X
? . 0
  
is VBZ 0
Xntonese NN X
or 0 0
mandarin NN X
spoken VBN X
more RBR 0
often RB 0
outside RB 0
of IN 0
china NN 0
? . 0
  
who WP 0
was VBD 0
the DT 0
last JJ 0
person NN X
on IN 0
the DT 0
moon NN 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
computer NN X
sXence NN X
schools NNS X
for IN 0
networking VBG 0
research NN 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
scented JJ X
Xndles NNS X
? . 0
  
Who WP 0
is VBZ 0
sexier JJR 0
, , 0
Tracer NNP X
or 0 0
Widowmaker NNP X
? . 0
  
why WRB 0
is VBZ 0
bronze NN X
preferred VBN 0
over IN 0
copper NN X
metal NN X
for IN X
making VBG X
statues NNS X
  
who WP 0
is VBZ 0
the DT 0
longest JJS 0
running NN X
character NN X
on IN 0
general JJ 0
hospital NN 0
  
Gillian NNP X
Anderson NNP X
: : 0
Out IN X
of IN X
all DT X
your PRP$ X
roles NNS X
which WDT 0
one PRP 0
relates VBZ X
you PRP X
the DT 0
most JJS 0
and 0 0
why WRB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
next JJ 0
closest JJS X
star NN X
to IN 0
our PRP$ 0
solar JJ 0
system NN 0
  
Are VBP 0
Ivy NNP X
League NNP X
basketball NN X
and 0 X
( -LRB- X
AmeriXn NNP X
) -RRB- X
football NN X
teams NNS X
good JJ 0
enough RB 0
to TO 0
beat VB 0
the DT X
best JJS X
college NN X
team NN X
in IN X
AmeriX NNP X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
valley NN X
and 0 0
a DT X
hollow NN X
  
What WP 0
are VBP 0
the DT 0
cheapest JJS 0
/ SYM 0
free JJ 0
Instagram NNP X
bots NNS X
that WDT 0
automatiXlly RB 0
like IN 0
hashtags NNS 0
you PRP 0
recommend VBP 0
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN X
to TO 0
buy VB 0
decent JJ 0
fruit NN 0
in IN 0
the DT 0
west JJ 0
end NN 0
of IN 0
Toronto NNP 0
? . 0
  
what WDT 0
contestant NN X
won VBD 0
the DT 0
most JJS 0
money NN X
on IN 0
jeopardy NN 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
movies NNS X
which WDT 0
depict VBP 0
friendship NN 0
? . 0
  
which WDT 0
types NNS X
of IN X
trees NNS X
provide VBP X
the DT 0
most JJS 0
oxygen NN X
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
ansi NN X
lumens NNS X
and 0 0
lumens NNS 0
  
is VBZ 0
australia NN X
the DT 0
oldest JJS 0
continent NN X
on IN 0
the DT 0
planet NN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
worst JJS 0
or 0 0
most RBS 0
boring JJ X
football NN X
match VBP X
you PRP 0
've VB 0
ever RB 0
seen VBN 0
? . 0
  
who WP 0
was VBD 0
the DT 0
longest JJS 0
ruling VBG X
non JJ X
- JJ X
royal JJ X
head NN X
of IN X
state NN X
post-1900 NNS 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN X
to TO 0
charge VB 0
an DT 0
iPhone NNP 0
? . 0
  
which WDT 0
step NN X
of IN X
cellular JJ X
respiration NN X
generates VBZ X
the DT 0
most JJS 0
atp NN X
  
What WDT 0
color NN X
shirts NNS 0
goes VBZ 0
best JJS 0
with IN 0
cream NN 0
color NN 0
pants NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
beading NN X
software NN X
out RB 0
there RB 0
? . 0
  
What WP 0
's VBZ 0
the DT 0
cheapest JJS 0
price NN X
for IN 0
a DT 0
Xr NN 0
in IN 0
the DT 0
US NNP 0
? . 0
  
which WDT 0
bleach NN X
helps VBZ 0
fade NN X
cloth NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
brand NN X
and 0 0
popular JJ 0
" " _SP 0
tempered VBN X
glass NN X
company NN X
for IN 0
a DT 0
smartphone NN 0
in IN 0
INDIA NNP 0
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
cheapest JJS 0
place NN X
to TO 0
buy VB 0
Dragon NNP 0
Ball NNP 0
Z NNP 0
on IN 0
Blu NNP 0
- HYPH 0
ray NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT X
measurement NN X
and 0 0
an DT X
observation NN X
  
What WP 0
are VBP 0
some DT 0
good JJ 0
arguments NNS 0
against IN X
the DT X
existence NN X
of IN X
God NNP X
? . 0
  
describe VB 0
the DT 0
difference NN 0
between IN 0
physiXl JJ X
and 0 0
chemiXl JJ X
changes NNS X
. . 0
how WRB 0
Xn MD 0
each DT 0
be VB 0
identified VBN 0
  
How WRB 0
Xn MD 0
I PRP 0
know VB 0
about IN 0
the DT 0
best JJS 0
hotel NN X
in IN 0
Varanasi NNP 0
? . 0
  
which WDT 0
is VBZ 0
considered VBN 0
the DT 0
most RBS 0
powerful JJ X
interest NN X
group NN X
in IN X
the DT X
u.s NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
movie NN X
you PRP 0
have VBP 0
ever RB 0
seen VBN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
mobile JJ X
appliXtion NN X
technology NN X
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
ways NNS X
to TO 0
join VB 0
the DT 0
Indian NNP 0
Armed NNP 0
Forces NNPS 0
after IN 0
my PRP$ 0
