-DOCSTART- -X- -X-
related VBN 0
to IN 0
partnership NN 0
? . 0
  
who WP 0
won VBD 0
the DT 0
most RBS 0
filmfare JJ X
award NN X
for IN X
best JJS X
actor NN X
  
How WRB 0
does VBZ 0
laryngitis NN 0
compare VB 0
to TO 0
bronchitis VB 0
? . 0
  
who WP 0
is VBZ 0
most RBS 0
evil JJ X
in IN X
count NN X
of IN X
monte JJ X
cristo NN X
  
which WDT 0
gases NNS 0
make VBP X
up RP X
the DT 0
largest JJS 0
percentage NN X
of IN X
earth NN X
's POS X
atmosphere NN X
  
Is VBZ 0
it PRP 0
better JJR 0
to TO 0
get VB 0
a DT 0
Xr NN 0
loan NN 0
through IN 0
a DT 0
dealership NN 0
or X 0
a DT 0
bank NN 0
? . 0
  
I PRP 0
have VBP 0
to TO X
invest VB X
1lakh CD X
for IN X
my PRP$ X
little JJ X
daughter NN X
in IN X
moderate JJ X
risk NN X
stocks NNS 0
for IN X
long JJ X
term NN X
( -LRB- X
more JJR X
than IN X
10yrs CD X
) -RRB- X
. . 0
Which WDT 0
stocks NNS 0
are VBP 0
the DT 0
best JJS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
use VB X
tinder NN X
? . 0
  
who WP 0
has VBZ 0
the DT 0
best JJS 0
nba JJ X
record NN X
this DT X
season NN X
  
How WRB 0
much JJ 0
urjit NN X
Patel NNP 0
Suits NNPS 0
to IN 0
RBI NNP 0
as IN X
a DT X
governor NN X
: : 0
compare VB 0
with IN 0
Raghuram NNP 0
Rajan NNP 0
sir NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
write VB X
algorithms NNS X
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
Laravel NNP 0
plugins NNS 0
for IN X
analyzing VBG X
database NN X
data NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
longest JJS 0
you PRP 0
've VB 0
gone VBN 0
without IN 0
eating VBG 0
? . 0
Why WRB 0
? . 0
  
is VBZ 0
panax JJ 0
quinquefolius NN 0
the DT 0
same JJ 0
as IN 0
panax NN 0
notoginseng NN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
data NNS 0
analyti0s NN 0
and X 0
data NNS 0
mining NN 0
? . 0
  
What WP 0
is VBZ 0
a DT 0
good JJ 0
solar JJ 0
panel NN 0
installation NN 0
provider NN 0
in IN X
Laguna NNP X
Niguel NNP X
, , X
Xlifornia NNP X
X NNP X
? . 0
  
who WP 0
has VBZ 0
won VBN 0
the DT 0
most JJS 0
trophies NNS X
in IN X
european JJ X
football NN X
  
who WP 0
were VBD 0
the DT 0
major JJ 0
colonial JJ 0
powers NNS 0
involved VBN X
in IN X
Xribbean JJ X
culture NN X
  
What WP 0
are VBP 0
good JJ 0
ways NNS 0
to TO 0
reply VB 0
when WRB 0
someone NN 0
writes VBZ 0
a DT 0
sorry JJ 0
email NN 0
to IN 0
you PRP 0
? . 0
  
Which WDT 0
would MD 0
be VB 0
a DT 0
better JJR 0
way NN 0
to TO 0
invest VB 0
your PRP$ 0
time NN 0
in IN 0
hedge NN 0
fund NN 0
industry NN 0
: : 0
developing VBG 0
quantitative RB 0
- HYPH 0
driven VBN 0
strategies NNS 0
or X 0
fundamental JJ 0
- HYPH 0
driven VBN 0
strategies NNS 0
? . 0
  
Who WP 0
would MD 0
be VB 0
the DT 0
best JJS 0
news NN 0
anchor NN 0
to TO X
announce VB X
the DT X
end NN X
of IN X
the DT X
world NN X
? . 0
  
What WP 0
are VBP 0
most RBS 0
important JJ X
things NNS 0
in IN 0
life NN 0
? . 0
  
an DT 0
important JJ 0
difference NN 0
between IN 0
0i NN 0
and X 0
the DT 0
gdp NN 0
deflator NN 0
is VBZ 0
  
what WDT 0
branch NN 0
of IN 0
military NN 0
is VBZ 0
safest JJS 0
for IN X
my PRP$ X
son NN X
to TO X
enter VB X
  
What WP 0
are VBP 0
the DT 0
most RBS 0
interesting JJ X
facts NNS 0
about IN X
Hinduism NNP X
? . 0
  
Which WDT 0
are VBP 0
the DT 0
best JJS 0
eduXtional JJ 0
websites NNS 0
which WDT 0
offers VBZ X
eduXtional JJ X
content NN X
for IN X
free JJ X
? . 0
  
where WRB 0
are VBP 0
most JJS 0
nitrogen NN X
compounds NNS X
excreted VBN X
from IN X
humans NNS X
  
What WP 0
are VBP 0
some DT 0
interesting JJ X
love NN 0
stories NNS 0
? . 0
  
Who WP 0
is VBZ 0
the DT 0
best JJS 0
digital JJ 0
marketing NN 0
company NN 0
in IN X
Chandigarh NNP X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
bernese JJ 0
mountain NN 0
dog NN 0
and X 0
a DT 0
swiss JJ 0
mountain NN 0
dog NN 0
  
Flying VBG 0
: : 0
What WP 0
are VBP 0
the DT 0
most RBS 0
interesting JJ X
things NNS 0
that WDT X
have VBP X
happened VBN X
on IN X
an DT X
airplane NN X
? . 0
  
who WP 0
has VBZ 0
sold VBN X
the DT 0
most JJS 0
books NNS X
in IN X
the DT X
world NN X
  
was VBD 0
wonder NN 0
woman NN 0
the DT 0
first JJ 0
woman NN 0
superhero NN 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
tips NNS 0
for IN X
using VBG X
LinkedIn NNP X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
get VB X
over IN X
depression NN X
without IN X
professional JJ X
help NN X
? . 0
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
most RBS 0
surreal JJ X
places NNS 0
in IN X
Germany NNP X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
learn VB X
networking VBG X
? . 0
  
What WP 0
's VBZ 0
the DT 0
difference NN 0
between IN 0
NPD NNP 0
( -LRB- 0
nar0ssistic JJ 0
personality NN 0
disorder NN 0
) -RRB- 0
and X 0
MNPD NNP 0
( -LRB- 0
malignant JJ 0
nar0ssistic JJ 0
personality NN 0
disorder NN 0
) -RRB- 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
famous JJ X
sport NN 0
in IN X
mexico NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
things NNS 0
in IN 0
life NN 0
? . 0
  
he PRP 0
was VBD 0
the DT 0
first JJ 0
head NN 0
of IN 0
the DT 0
freedmen's NNPS 0
bureau NN 0
  
who WP 0
have VBP 0
the DT 0
best JJS 0
record NN X
in IN X
the DT X
nba NN X
  
what WP 0
is VBZ 0
the DT 0
primary JJ 0
religion NN 0
in IN X
france NN X
  
Who WP 0
are VBP 0
the DT 0
most RBS 0
inspiring JJ X
people NNS 0
? . 0
  
which WDT 0
of IN 0
the DT 0
following VBG 0
pieces NNS 0
of IN 0
legislation NN 0
is VBZ 0
most RBS 0
important JJ X
to IN X
dsX NN X
  
What WP 0
is VBZ 0
your PRP$ X
all DT X
time NN X
favorite JJ 0
book NN 0
? . 0
  
Wordpress JJ 0
vs. IN 0
Blogger NNP 0
which WDT 0
one NN 0
is VBZ 0
better JJR 0
? . 0
  
Who WP 0
is VBZ 0
the DT 0
best JJS 0
actress NN 0
to TO X
play VB X
the DT X
role NN X
of IN X
Sati NNP X
, , X
Anandmayi NNP X
and X 0
best JJS 0
actor NN 0
to TO X
act VB X
as IN X
Shiva NNP X
in IN X
the DT X
0nematization NN X
of IN X
' `` X
Immortals NNS X
of IN X
Meluha NNP X
' '' X
? . 0
  
which WDT 0
tab NN 0
has VBZ 0
the DT 0
longest JJS 0
battery NN X
life NN X
  
who WP 0
had VBD 0
the DT 0
most JJS 0
rbi NN X
in IN X
2011 CD X
regular JJ X
season NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
definition NN 0
of IN 0
' `` 0
transdis0plinarity NN 0
' '' 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
biggest JJS 0
head NN 0
of IN X
Xbbage NN X
on IN X
record NN X
  
Which WDT 0
is VBZ 0
the DT 0
Xr NN 0
with IN 0
best JJS 0
pickup NN X
In IN X
Indian JJ X
Hatchbacks NNP X
below IN X
the DT X
price NN X
of IN X
10 CD X
lakhs NNS X
? . 0
  
who WP 0
is VBZ 0
the DT 0
highest JJS 0
paid VBN X
major JJ 0
league NN 0
baseball NN 0
player NN 0
today NN X
  
Which WDT 0
one NN 0
is VBZ 0
the DT 0
best JJS 0
among IN 0
Bhopal NNP 0
5 CD 0
star NN 0
hotels NNS 0
? . 0
  
who WP 0
was VBD 0
most RBS 0
adversely RB X
affected VBN X
by IN X
the DT X
price NN X
revolution NN X
  
Who WP 0
will MD 0
win VB 0
armwrestling VBG X
match NN X
between IN 0
chyna NN 0
and X 0
hhh JJ 0
? . 0
  
what WP 0
is VBZ 0
newest JJS 0
generation NN 0
of IN X
ipod NN X
shuffle NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
completely RB 0
free JJ 0
dating NN 0
website NN 0
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
books NNS 0
for IN X
English JJ X
punctuation NN X
? . 0
  
who WP 0
is VBZ 0
best RBS 0
known VBN X
for IN X
his PRP$ X
advoXcy NN X
of IN X
laissez NN X
- HYPH X
faire NN X
as IN X
the DT X
guiding VBG X
prin0ple NN X
for IN X
economic JJ X
policy NN X
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
monologue NN 0
and X 0
a DT 0
soliloquy NN 0
? . 0
  
which WDT 0
mmo NN 0
has VBZ 0
been VBN 0
operating VBG X
the DT 0
longest JJS 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
Java NNP 0
training NN 0
institute NN 0
in IN X
Hyderabad NNP X
? . 0
  
only RB 0
player NN 0
to TO 0
win VB 0
silverware NN X
at IN X
liverpool NN X
and X X
manchester NN X
united VBD X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
free JJ 0
antivirus JJ 0
programs NNS 0
for IN X
PC NN X
? . 0
  
Which WDT 0
building NN 0
has VBZ 0
the DT 0
best JJS 0
architecture NN X
in IN X
Malaysia NNP X
? . 0
  
what WP 0
is VBZ 0
the DT 0
highest JJS 0
score NN 0
in IN X
a DT X
soXer NN X
world NN X
cup NN X
final JJ X
  
who WP 0
was VBD 0
the DT 0
first JJ 0
person NN 0
who WP X
invented VBD X
microscope VBP X
  
Super NNP X
Smash NNP X
Bros. NNP X
Brawl NNP X
: : 0
What WP 0
is VBZ 0
the DT 0
best JJS 0
strategy NN 0
against IN 0
Marth NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
current JJ X
version NN 0
of IN 0
flash NN 0
  
Which WDT 0
one NN 0
is VBZ 0
better JJR 0
, , 0
an DT 0
IIT NNP 0
or X 0
an DT 0
IISc NNS 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
central JJ 0
aim NN 0
of IN 0
the DT 0
paris NN 0
agreement NN 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
job NN 0
opening NN 0
website NN 0
for IN X
starter NN X
? . 0
  
What WDT 0
brand NN 0
is VBZ 0
better JJR 0
- HYPH 0
Tampax NNP 0
or X 0
Playtex NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
product NN 0
manager NN 0
and X 0
a DT 0
segment NN 0
manager NN 0
? . 0
  
Which WDT 0
platform NN 0
is VBZ 0
best JJS 0
for IN X
trade NN X
in IN X
Forex NNP X
trading NN X
? . 0
  
is VBZ 0
zoe VB 0
a DT 0
good JJ 0
name NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
free JJ 0
site NN 0
to TO 0
learn VB 0
to TO X
code VB X
from IN X
scratch NN X
? . 0
  
what WP 0
is VBZ 0
a DT 0
disadvantage NN 0
of IN 0
using VBG 0
renewable JJ 0
energy NN 0
resources NNS 0
  
who WP 0
was VBD 0
the DT 0
first JJ 0
patient NN 0
to TO 0
have VB 0
an DT 0
islet NN 0
cell NN 0
transplant NN 0
for IN 0
diabetes NNS 0
  
What WP 0
are VBP 0
good JJ 0
project NN 0
management NN 0
tools NNS 0
for IN X
IT NN X
companies NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
PGDM NNP 0
and X 0
EPGP NNP 0
in IN X
business NN X
school NN X
? . 0
  
where WRB 0
is VBZ 0
the DT 0
most JJS 0
poverty NN X
in IN X
the DT X
uk JJ X
  
what WP 0
is VBZ 0
the DT 0
main JJ 0
site NN 0
of IN 0
nutrient JJ 0
absorption NN 0
  
Has VBZ 0
Doctor NNP 0
Who WP 0
gained VBD 0
or X 0
lost VBD 0
popularity NN 0
amongst IN 0
new JJ 0
viewers NNS 0
during IN 0
the DT 0
last JJ 0
doctor NN 0
, , 0
vs IN 0
the DT 0
old JJ 0
ones NNS 0
? . 0
  
who WP 0
was VBD 0
the DT 0
most RBS 0
popular JJ X
president NN 0
of IN X
the DT X
united JJ X
states NNS X
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
feature NN 0
film NN 0
and X 0
a DT 0
commer0al JJ 0
film NN 0
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
package NN 0
and X 0
repository NN 0
? . 0
  
who WP 0
served VBD 0
the DT 0
longest JJS 0
term NN X
as IN 0
president NN 0
of IN X
the DT X
united JJ X
states NNS X
  
What WP 0
is VBZ 0
your PRP$ X
favourite JJ 0
subject NN 0
? . 0
  
What WDT 0
concerns VBZ X
teachers VBZ X
the DT 0
most RBS 0
about IN X
going VBG X
on IN X
school NN X
field NN X
trips NNS X
? . 0
  
which WDT 0
state NN 0
has VBZ 0
the DT 0
largest JJS 0
number NN X
of IN X
seats NNS X
in IN X
lok NN X
sabha NN X
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
best JJS 0
teen NN 0
clothing NN 0
websites NNS 0
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN 0
to TO X
buy VB X
meat NN X
in IN X
Sydney NNP X
? . 0
  
what WP 0
top JJ 0
river NN 0
is VBZ 0
the DT 0
yukon NN 0
river NN 0
  
who WP 0
was VBD 0
the DT 0
last JJ 0
surviving NN 0
signer NN 0
of IN X
the DT X
declaration NN X
of IN X
independence NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
source NN 0
for IN X
finding VBG X
out RP X
how WRB X
content NN X
creators NNS X
build VBP X
businesses NNS X
using VBG X
Youtube NNP X
? . 0
  
Was VBD 0
Google NNP 0
the DT 0
first JJ 0
search NN 0
engine NN 0
to TO X
use VB X
inbound JJ X
links NNS X
in IN X
its PRP$ X
algorithm NN X
( -LRB- X
ie NNP X
, , X
PageRank NNP X
) -RRB- X
? . 0
  
what WP 0
is VBZ 0
the DT 0
best JJS 0
phamacoligiXl JJ 0
prevention NN 0
for IN X
thromboembolism NN X
  
What WP 0
are VBP 0
the DT 0
most RBS 0
important JJ X
things NNS 0
tourist NN X
should MD X
know VB X
before IN X
visiting VBG X
a DT X
country NN X
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
food NN 0
hacks NNS 0
videos NNS 0
? . 0
  
which WDT 0
is VBZ 0
best JJS 0
treatment NN 0
for IN X
hypothyroidism NN X
  
What WP 0
's VBZ 0
so RB 0
spe0al JJ 0
about IN 0
Prisma NNP 0
App NNP 0
? . 0
  
who WP 0
has VBZ 0
won VBN 0
the DT 0
most RBS 0
major JJ X
golf NN X
titles NNS X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
sites NNS 0
for IN X
XT NN X
preparation NN X
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
resistance NN 0
, , 0
reactance NN 0
and X 0
impedance NN 0
? . 0
  
is VBZ 0
Xntonese NN 0
or X 0
mandarin NN 0
spoken VBN X
more RBR 0
often RB 0
outside RB X
of IN X
china NN X
? . 0
  
who WP 0
was VBD 0
the DT 0
last JJ 0
person NN 0
on IN X
the DT X
moon NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
computer NN 0
s0ence NN 0
schools NNS 0
for IN X
networking VBG X
research NN X
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
scented JJ 0
Xndles NNS 0
? . 0
  
Who WP 0
is VBZ 0
sexier JJR 0
, , 0
Tracer NNP 0
or X 0
Widowmaker NNP 0
? . 0
  
why WRB 0
is VBZ 0
bronze NN 0
preferred VBN 0
over IN 0
copper NN 0
metal NN 0
for IN X
making VBG X
statues NNS X
  
who WP 0
is VBZ 0
the DT 0
longest JJS 0
running NN X
character NN 0
on IN X
general JJ X
hospital NN X
  
Gillian NNP 0
Anderson NNP 0
: : 0
Out IN 0
of IN 0
all DT 0
your PRP$ 0
roles NNS 0
which WDT 0
one PRP 0
relates VBZ X
you PRP X
the DT 0
most JJS 0
and X 0
why WRB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
next JJ 0
closest JJS X
star NN 0
to IN X
our PRP$ X
solar JJ X
system NN X
  
Are VBP 0
Ivy NNP 0
League NNP 0
basketball NN 0
and X 0
( -LRB- 0
AmeriXn NNP 0
) -RRB- 0
football NN 0
teams NNS 0
good JJ 0
enough RB 0
to TO 0
beat VB 0
the DT 0
best JJS 0
college NN 0
team NN 0
in IN 0
AmeriX NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
valley NN 0
and X 0
a DT 0
hollow NN 0
  
What WP 0
are VBP 0
the DT 0
cheapest JJS 0
/ SYM 0
free JJ 0
Instagram NNP 0
bots NNS 0
that WDT X
automatiXlly RB X
like IN X
hashtags NNS X
you PRP X
recommend VBP X
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN 0
to TO X
buy VB X
decent JJ X
fruit NN X
in IN X
the DT X
west JJ X
end NN X
of IN X
Toronto NNP X
? . 0
  
what WDT 0
contestant NN 0
won VBD 0
the DT 0
most JJS 0
money NN X
on IN X
jeopardy NN X
  
What WP 0
are VBP 0
some DT 0
good JJ 0
movies NNS 0
which WDT X
depict VBP X
friendship NN X
? . 0
  
which WDT 0
types NNS 0
of IN 0
trees NNS 0
provide VBP X
the DT 0
most JJS 0
oxygen NN X
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
ansi NN 0
lumens NNS 0
and X 0
lumens NNS 0
  
is VBZ 0
australia NN 0
the DT 0
oldest JJS 0
continent NN 0
on IN X
the DT X
planet NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
worst JJS 0
or X 0
most RBS 0
boring JJ X
football NN 0
match VBP 0
you PRP 0
've VB 0
ever RB 0
seen VBN 0
? . 0
  
who WP 0
was VBD 0
the DT 0
longest JJS 0
ruling VBG X
non JJ 0
- JJ 0
royal JJ 0
head NN 0
of IN 0
state NN 0
post-1900 NNS X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
charge VB X
an DT X
iPhone NNP X
? . 0
  
which WDT 0
step NN 0
of IN 0
cellular JJ 0
respiration NN 0
generates VBZ X
the DT 0
most JJS 0
atp NN X
  
What WDT 0
color NN 0
shirts NNS 0
goes VBZ 0
best JJS 0
with IN X
cream NN X
color NN X
pants NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
beading NN 0
software NN 0
out RB 0
there RB 0
? . 0
  
What WP 0
's VBZ 0
the DT 0
cheapest JJS 0
price NN 0
for IN X
a DT X
Xr NN X
in IN X
the DT X
US NNP X
? . 0
  
which WDT 0
bleach NN 0
helps VBZ 0
fade NN X
cloth NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
brand NN 0
and X 0
popular JJ 0
" " _SP 0
tempered VBN 0
glass NN 0
company NN 0
for IN X
a DT X
smartphone NN X
in IN X
INDIA NNP X
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
cheapest JJS 0
place NN 0
to TO X
buy VB X
Dragon NNP X
Ball NNP X
Z NNP X
on IN X
Blu NNP X
- HYPH X
ray NN X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
measurement NN 0
and X 0
an DT 0
observation NN 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
arguments NNS 0
against IN 0
the DT 0
existence NN 0
of IN 0
God NNP 0
? . 0
  
describe VB 0
the DT 0
difference NN 0
between IN 0
physiXl JJ 0
and X 0
chemiXl JJ 0
changes NNS 0
. . 0
how WRB 0
Xn MD 0
each DT 0
be VB 0
identified VBN 0
  
How WRB 0
Xn MD 0
I PRP 0
know VB 0
about IN 0
the DT 0
best JJS 0
hotel NN 0
in IN X
Varanasi NNP X
? . 0
  
which WDT 0
is VBZ 0
considered VBN 0
the DT 0
most RBS 0
powerful JJ X
interest NN 0
group NN 0
in IN 0
the DT 0
u.s NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
movie NN 0
you PRP X
have VBP X
ever RB X
seen VBN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
mobile JJ 0
appliXtion NN 0
technology NN 0
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
ways NNS 0
to TO X
join VB X
the DT X
Indian NNP X
Armed NNP X
Forces NNPS X
after IN X
my PRP$ X
graduation NN X
? . 0
  
who WP 0
holds VBZ 0
the DT 0
record NN 0
for IN 0
most JJS 0
rushing VBG X
yards NNS X
in IN X
a DT X
game NN X
  
what WP 0
's VBZ 0
the DT 0
difference NN 0
between IN 0
minecraft NN 0
story NN 0
mode NN 0
and X 0
the DT 0
complete JJ 0
adventure NN 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
site NN 0
to TO X
sell VB X
my PRP$ X
porn NN X
videos NNS X
? . 0
  
Which WDT 0
hybrid JJ 0
bicycle NN 0
is VBZ 0
better JJR 0
in IN 0
20 CD X
to TO X
25k NNS X
? . 0
  
describe VB 0
the DT 0
difference NN 0
between IN 0
a DT 0
shared VBN 0
pair NN 0
and X 0
an DT 0
unshared JJ 0
pair NN 0
of IN 0
electrons NNS 0
  
why WRB 0
would MD 0
beowulf VB X
rather RB 0
be VB 0
a DT 0
hero NN 0
than IN 0
a DT 0
king NN 0
? . 0
what WP 0
's VBZ 0
the DT 0
difference NN 0
  
Which WDT 0
university NN 0
would MD 0
be VB 0
the DT 0
best JJS 0
for IN X
an DT X
MS NNP X
in IN X
computer NN X
s0ence NN X
in IN X
the DT X
USA NNP X
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
forex NN 0
trading NN 0
brokers NNS 0
? . 0
  
What WP 0
s VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
reduce VB X
belly NN X
fat JJ X
? . 0
  
where WRB 0
si NN 0
the DT 0
best JJS 0
dark JJ X
elixer NN X
stored VBN X
  
What WP 0
are VBP 0
the DT 0
differences NNS 0
between IN 0
a DT 0
PC NN 0
and X 0
a DT 0
Mac NNP 0
? . 0
  
who WP 0
was VBD 0
the DT 0
longest JJS 0
running VBG X
prime JJ 0
minister NN 0
of IN X
Xnada NN X
  
New NNP 0
York NNP 0
businesses NNS 0
vs IN 0
Xlifornia NNP 0
businesses NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
self NN 0
defense NN 0
trick NN 0
you PRP X
Xn MD X
learn VB X
within IN X
an DT X
hour NN X
? . 0
  
which WDT 0
trait NN 0
is VBZ 0
most RBS 0
likely RB X
determined VBN X
by IN X
genes NNS X
  
what WP 0
s VBZ 0
the DT 0
difference NN 0
between IN 0
texas NN 0
holdem NN 0
and X 0
poker NN 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
romantic JJ 0
comedy NN 0
novels NNS 0
? . 0
  
What WP 0
were VBD 0
the DT 0
major JJ 0
effects NNS 0
of IN 0
the DT 0
Xmbodia NN 0
earthquake NN 0
, , 0
and X 0
how WRB 0
do VBP 0
these DT 0
effects NNS 0
compare VB 0
to IN 0
the DT 0
Peru NNP 0
earthquake NN 0
in IN 0
1687 CD 0
? . 0
  
Which WDT 0
are VBP 0
the DT 0
major JJ 0
highways NNS 0
in IN 0
Xlifornia NNP 0
and X 0
how WRB 0
are VBP 0
they PRP 0
compared VBN 0
to IN 0
the DT 0
major JJ 0
highways NNS 0
in IN 0
Iowa NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
Agatha NNP 0
Christie NNP 0
book NN 0
in IN 0
your PRP$ 0
opinion NN 0
? . 0
  
Do VBP 0
you PRP 0
believe VB 0
Donald NNP 0
Trump NNP 0
would MD 0
be VB 0
the DT 0
worst JJS 0
president NN 0
in IN X
the DT X
history NN X
of IN X
the DT X
United NNP X
States NNP X
of IN X
AmeriX NNP X
? . 0
  
who WP 0
has VBZ 0
the DT 0
best JJS 0
history NN X
in IN X
english JJ X
football NN X
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
coworking NN X
culture NN X
in IN X
Bangalore NNP X
? . 0
  
what WP 0
movie NN 0
holds VBZ 0
the DT 0
record NN 0
for IN 0
most JJS 0
money NN X
made VBN X
in IN X
an DT X
opening NN X
weekend NN X
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
movie NN 0
ever RB X
? . 0
  
which WDT 0
is VBZ 0
the DT 0
biggest JJS 0
word NN 0
in IN X
english JJ X
dictionary NN X
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
good JJ 0
universities NNS 0
to TO X
study VB X
cosmology NN X
or X X
astrophysics NNS X
? . 0
  
which WDT 0
is VBZ 0
the DT 0
best JJS 0
description NN 0
of IN X
the DT X
settlers NNS X
in IN X
the DT X
early JJ X
days NNS X
of IN X
the DT X
virginia NN X
colony NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
time NN 0
to TO X
visit VB X
meghalaya NN X
? . 0
  
Who WP 0
is VBZ 0
the DT 0
best JJS 0
dancer NN X
: : 0
Michael NNP 0
Jackson NNP 0
, , 0
Prabhu NNP 0
Deva NNP 0
, , 0
Vijay NNP 0
or X 0
Hrithik NNP 0
Roshan NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
department NN 0
and X 0
directorate NN 0
  
What WP 0
is VBZ 0
the DT 0
rudest JJS 0
thing NN 0
that WDT X
a DT X
customer NN X
told VBD X
you PRP X
while IN X
you PRP X
were VBD X
serving VBG X
them PRP X
? . 0
  
What WP 0
are VBP 0
your PRP$ 0
thoughts NNS 0
about IN 0
imaginary JJ 0
vs IN 0
real JJ 0
time NN 0
as IN X
Stephen NNP X
Hawking NNP X
describes VBZ X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
website NN 0
for IN X
downloading VBG X
Hollywood NNP X
soundtracks NNS X
? . 0
  
how WRB 0
close JJ 0
is VBZ 0
an DT 0
alaskan JJ 0
malamute NN 0
to IN 0
a DT 0
wolf NN 0
  
Which WDT 0
is VBZ 0
best JJS 0
escort NN 0
agency NN 0
in IN X
Bangalore NNP X
? . 0
  
which WDT 0
is VBZ 0
the DT 0
most RBS 0
susceptible JJ 0
to IN X
damage NN X
from IN X
ionizing VBG X
radiation NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
isolator NN 0
and X 0
0rcuit NN 0
breaker NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
spoken JJ X
language NN 0
in IN X
mexico NN X
  
what WP 0
's VBZ 0
the DT 0
best JJS 0
meat NN 0
to TO X
make VB X
beef NN X
jerky NN X
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
likely JJ X
way NN 0
s0entist NN X
will MD X
find VB X
extraterrestial JJ X
life NN X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
torrent JJ 0
site NN 0
for IN X
